turbine id,lat_long,manufacturer,power(kW)
8211,67.920709_81.799268,SG:,7144.39
8212,-8.169284_70.199024,SG:,3961.9
8213,83.017375_-89.137386,GE:,4608.97
8214,38.515123_-63.815638,MHI:,374.65
8215,-61.830602_111.220297,SUZ:,4834.89
8216,-79.069576_-167.092066,GOLD:,644.93
8217,80.308761_-54.25247,NG:,8888.74
8218,-60.839556_50.401161,SG:,1361.21
8219,30.013061_-120.950105,SG:,6183.93
8220,-20.71388_177.530088,SGRE:,6786.61
8221,-80.464462_78.879948,VWS:,5627.01
8222,25.953038_160.075752,LM:,7907.35
8223,-36.456655_157.563988,SGRE:,5313.52
8224,-11.105759_-141.874844,SUZ:,835.42
8225,-10.13492_-66.441869,GE:,5067.04
8226,18.929391_-142.253172,SUZ:,736.54
8227,-55.601199_-33.509462,NG:,878.84
8228,35.697538_-49.562028,VWS:,1726.33
8229,56.981979_-99.537191,SUZ:,4743.38
8230,71.38884_-146.81639,SUZ:,4474.23
8231,54.272034_-69.725663,SG:,7709.72
8232,-38.064444_-37.754411,GOLD:,7105.46
8233,82.183887_30.593647,VWS:,3052.37
8234,-65.304293_-95.625384,LM:,5500.57
8235,-10.454474_-176.7421,SUZ:,8225.78
8236,-25.501033_58.711376,MHI:,1160.81
8237,-78.961433_-81.890428,SGRE:,9370.82
8238,12.899391_-9.464623,EN:,5432.45
8239,-80.209218_-123.42664,SG:,7334.39
8240,-22.554733_-26.659949,EN:,3670.19
8241,28.24653_13.88917,LM:,3676.73
8242,-65.760558_-111.273233,VWS:,5487.29
8243,-46.483372_155.013513,SGRE:,6438.8
8244,-67.190398_-71.519157,SGRE:,6039.52
8245,28.388588_-59.006291,VWS:,5456.25
8246,-42.262854_-106.356844,SUZ:,8960.08
8247,-6.73393_61.698829,MHI:,9456.99
8248,31.5766_-41.230068,SUZ:,6987.34
8249,29.194638_-115.949504,GOLD:,4294.48
8250,-35.329953_11.85892,GE:,8089.99
8251,44.836739_134.608105,LM:,4282.83
8252,-4.491086_-144.398365,SUZ:,5517.43
8253,60.334419_-102.87516,EN:,3964.13
8254,40.625266_-35.335891,NG:,7614.23
8255,-71.15478_58.375707,SUZ:,7100.81
8256,85.373894_92.719092,EN:,3506.05
8257,-54.974542_23.691746,SGRE:,7549.1
8258,-77.466022_105.94919,NG:,5980.39
8259,26.282715_118.242467,GE:,4326.55
8260,22.079934_17.604221,LM:,3484.32
8261,-44.325493_-12.336394,MHI:,5079.06
8262,-41.485433_83.455509,SGRE:,953.79
8263,1.809072_104.976902,NG:,5227.01
8264,-64.388204_90.848594,NG:,536.76
8265,-48.1365_152.266663,SGRE:,7581.34
8266,-50.15993_154.381823,GOLD:,9147.7
8267,84.904281_-126.534099,MHI:,1918.35
8268,-58.514473_-49.97582,SUZ:,2046.49
8269,0.329665_-37.103256,VWS:,9206.14
8270,23.241344_94.067807,SG:,6296.75
8271,38.065125_6.761109,SG:,772.53
8272,-6.782547_-59.892555,SUZ:,7.63
8273,17.759068_-124.573098,EN:,6505.61
8274,-62.316381_62.264301,GOLD:,1035.97
8275,6.89683_141.197052,SGRE:,9614.4
8276,-34.29558_46.654656,EN:,6126.81
8277,79.756048_16.377727,SGRE:,4532.59
8278,58.249134_26.550555,VWS:,2727.03
8279,28.521691_-9.988694,GE:,3074.49
8280,22.079174_-55.689827,LM:,5434.79
8281,7.815178_54.898973,MHI:,8037.79
8282,23.701803_-37.531235,MHI:,3920.09
8283,-87.377738_100.537334,GE:,9445.68
8284,-53.055285_-52.540824,MHI:,6697.27
8285,-13.021456_-106.539105,VWS:,8044.12
8286,78.227938_-75.962317,VWS:,8577.55
8287,86.618165_-115.542438,LM:,2557.72
8288,62.35063_-39.807934,SUZ:,6531.07
8289,73.967412_147.516948,SGRE:,1449.76
8290,-21.518145_-100.467411,SUZ:,2962.22
8291,89.853121_-59.034488,LM:,6887.35
8292,-56.177336_-63.882356,MHI:,6989.02
8293,16.928121_-53.620721,GOLD:,3032.6
8294,-4.713121_77.787645,SGRE:,9064.23
8295,66.319908_-59.14759,GE:,5016.22
8296,-30.044602_22.888848,EN:,673.17
8297,-54.884694_-152.397935,SGRE:,9705.72
8298,73.945483_-41.146324,SGRE:,2839.81
8299,-39.994203_-1.849076,SGRE:,6613.41
8300,75.294104_-88.029305,VWS:,5252.63
8301,74.232013_45.969957,EN:,3555.71
8302,-8.271587_136.912011,VWS:,6850.77
8303,-43.610734_-171.185102,MHI:,3674.02
8304,2.472056_72.021344,NG:,2131.86
8305,-10.945599_31.410202,SUZ:,6559.33
8306,-5.959429_-82.850075,LM:,6168.03
8307,0.158679_-31.376527,SGRE:,6218.2
8308,-6.16653_-140.514209,SG:,9443.46
8309,3.997366_-39.018787,GE:,141.24
8310,61.42668_0.709109,SGRE:,7382.96
8311,9.512318_150.88122,NG:,4688.29
8312,30.503585_133.487549,SUZ:,9910.82
8313,-30.562665_-151.816573,LM:,7183.07
8314,-62.70443_-86.886885,SG:,1819.65
8315,10.039206_161.349043,SGRE:,2006.57
8316,7.267458_99.598454,LM:,3137.76
8317,-76.337117_-100.243084,LM:,9662.64
8318,24.396068_-84.36426,GE:,1514.38
8319,-23.995597_-32.234227,MHI:,5803.29
8320,-20.184015_161.107045,GE:,9542.59
8321,61.931121_42.906445,NG:,2792.07
8322,-33.008535_14.628356,EN:,5752.46
8323,-12.974075_-141.863327,SG:,6399.88
8324,32.384511_-59.123409,SUZ:,3806.22
8325,42.101446_113.035368,NG:,3176.36
8326,-35.441261_-96.206797,EN:,9151.47
8327,55.624112_20.264311,LM:,2407.79
8328,-45.513435_0.066767,SUZ:,3002.81
8329,-26.267121_6.278646,LM:,9710.71
8330,63.849651_-131.881905,MHI:,591.22
8331,66.675631_-106.885435,SGRE:,3415.49
8332,-7.213324_76.894211,SUZ:,377.85
8333,20.169251_154.882246,GOLD:,4560.5
8334,6.844642_-23.14347,SGRE:,4104.96
8335,-56.32139_97.75588,LM:,7914.28
8336,-34.401544_-169.579469,SGRE:,4819.81
8337,22.595092_71.489316,GE:,8868.89
8338,-27.916169_44.576506,SGRE:,5457.82
8339,-83.182928_-133.827706,GE:,8613.71
8340,-21.449091_8.909884,SUZ:,7377.87
8341,32.384706_47.082993,SGRE:,572.96
8342,-19.842345_-127.043071,GE:,6715.78
8343,-54.686073_39.845417,EN:,4613.48
8344,-4.388447_-176.97318,SGRE:,614.16
8345,69.547945_39.679489,LM:,4597.79
8346,71.603453_169.369677,VWS:,6977.26
8347,-13.462799_41.529728,SG:,2766.79
8348,-31.309063_-20.799769,LM:,8283.36
8349,-12.208075_179.156669,SG:,3805.0
8350,-40.26958_-1.272687,MHI:,9765.16
8351,-2.517936_-19.412601,GOLD:,6543.32
8352,77.889635_-34.690046,NG:,1262.16
8353,-12.270672_-148.311145,GOLD:,1413.36
8354,-81.743733_-54.534315,SUZ:,2399.04
8355,19.787555_133.951657,SG:,9890.72
8356,59.878406_-33.027565,MHI:,7054.76
8357,-70.624473_55.68066,SG:,3704.09
8358,86.761936_166.705153,LM:,3539.19
8359,-66.033464_156.106754,GOLD:,2648.61
8360,27.53932_-37.149013,LM:,2307.16
8361,59.974725_-113.969806,GOLD:,1067.82
8362,71.440984_-22.647798,GOLD:,3382.72
8363,85.327708_28.077122,EN:,4641.75
8364,-78.62765_85.198392,MHI:,7161.01
8365,8.811967_160.39304,NG:,6816.49
8366,61.071413_72.004528,EN:,4070.86
8367,-1.495319_101.721982,SUZ:,48.87
8368,33.009527_-169.704374,SUZ:,5392.08
8369,22.821504_-109.54775,NG:,7694.2
8370,-54.000709_-140.195784,SUZ:,7104.08
8371,-54.258445_129.062861,SUZ:,5865.07
8372,46.523833_-179.590294,EN:,5095.12
8373,-3.388763_-101.637873,VWS:,4919.68
8374,-87.365329_59.004629,MHI:,6501.57
8375,-15.357952_-95.18076,NG:,7360.91
8376,85.946341_63.864578,SUZ:,6026.4
8377,54.247953_-14.595008,GOLD:,5386.42
8378,-0.86142_34.728619,GE:,1447.07
8379,-52.46913_-147.713051,SUZ:,6017.0
8380,-76.036756_-138.979307,VWS:,8175.16
8381,-82.370351_13.94856,SG:,7725.14
8382,-59.060916_-34.945722,SG:,8234.11
8383,-8.861022_74.150477,MHI:,8002.05
8384,43.323582_149.026436,NG:,7313.62
8385,-51.465447_173.722428,LM:,1673.15
8386,79.87777_103.124851,GOLD:,2545.03
8387,12.764495_24.179198,SG:,4378.95
8388,24.178128_-166.113556,SUZ:,1628.61
8389,-56.036544_-89.485683,SGRE:,7246.38
8390,56.666971_-29.808082,GE:,6712.11
8391,-50.272642_-155.078758,VWS:,7100.03
8392,57.218401_-111.555705,LM:,8472.19
8393,-47.693859_-179.674817,SGRE:,3787.27
8394,-61.197466_60.512341,EN:,1722.03
8395,34.752432_2.481678,VWS:,2099.09
8396,52.421547_-130.691647,SUZ:,2512.66
8397,-63.634884_-118.636181,VWS:,9815.6
8398,89.273395_93.43346,LM:,7614.24
8399,52.254564_-85.664876,MHI:,3068.0
8400,85.108597_149.141203,SUZ:,9626.65
8401,32.817772_141.299095,EN:,7993.46
8402,41.315318_27.234926,MHI:,6020.5
8403,89.997069_-159.351018,SUZ:,3718.12
8404,42.997094_-101.726726,SUZ:,9575.54
8405,75.671986_-144.791609,VWS:,7181.09
8406,50.967371_-146.747053,SGRE:,605.0
8407,-88.401558_-101.792089,GE:,4838.09
8408,49.291435_8.299943,SUZ:,7840.0
8409,20.227075_-163.490624,GE:,6668.48
8410,45.838123_134.660247,MHI:,2225.76
8411,1.622659_-75.127079,VWS:,6384.52
8412,38.106368_16.647701,SUZ:,3914.44
8413,79.918241_79.063181,LM:,9357.83
8414,-13.899028_-82.776082,EN:,465.21
8415,10.989398_-48.48258,NG:,9342.62
8416,88.579525_6.239878,GOLD:,7939.58
8417,30.132185_109.742517,LM:,2151.7
8418,-9.044056_84.538358,LM:,1524.66
8419,-50.561763_-52.050013,SUZ:,3457.16
8420,-61.709721_88.794646,EN:,1381.67
8421,16.525136_158.185757,EN:,7572.92
8422,-71.130757_79.272608,SUZ:,2661.23
8423,-47.928612_172.534666,GE:,6367.31
8424,-49.185997_-63.827535,GOLD:,6962.21
8425,-58.556594_-29.53497,SGRE:,4061.85
8426,4.142141_-62.558838,VWS:,5115.59
8427,65.042373_-48.963818,SUZ:,274.53
8428,18.658322_108.484016,GE:,2.45
8429,59.655909_147.311146,VWS:,4587.46
8430,-34.649526_46.479523,SG:,3108.96
8431,-16.357783_143.467372,MHI:,6172.09
8432,65.732442_-45.759054,EN:,8082.58
8433,26.689162_84.922668,SG:,9403.0
8434,5.287815_111.830177,GOLD:,5303.08
8435,80.494843_101.655308,SG:,993.01
8436,18.653908_-68.72352,SUZ:,8602.65
8437,-5.775502_34.732702,LM:,6694.72
8438,-53.039787_59.102757,GE:,9770.03
8439,-26.57439_27.834355,GOLD:,5358.95
8440,-2.863817_-24.424114,GOLD:,7580.1
8441,73.929369_-103.252254,SUZ:,7591.91
8442,43.949061_-142.681549,LM:,5410.42
8443,-79.519308_-60.597529,VWS:,629.75
8444,32.121903_102.144873,GE:,1539.05
8445,86.378117_136.347366,VWS:,8663.94
8446,53.381256_-114.135819,VWS:,4549.92
8447,64.357729_85.059015,MHI:,1213.43
8448,8.146434_-27.871099,GE:,6475.54
8449,-17.855995_169.346144,GE:,225.17
8450,-51.832631_147.720384,GE:,5002.43
8451,84.490519_41.000085,VWS:,7120.03
8452,43.850517_-10.146291,GE:,2376.35
8453,-75.262543_-117.921268,SUZ:,1017.57
8454,54.967627_-44.181555,NG:,1433.5
8455,-5.004777_134.183743,MHI:,931.71
8456,-40.918947_114.472659,LM:,1203.89
8457,60.937271_29.465425,SG:,8730.2
8458,18.172135_30.852244,SUZ:,7753.3
8459,-3.299152_61.407646,GE:,6619.26
8460,-19.386237_-38.139715,SGRE:,2132.55
8461,73.747157_-86.749085,GE:,4905.8
8462,31.264238_-91.994357,SGRE:,6460.92
8463,75.017402_-167.693775,SUZ:,1569.97
8464,-52.852428_-75.277002,VWS:,5401.22
8465,-0.199801_-29.799108,MHI:,481.18
8466,9.855789_49.985202,SG:,6550.53
8467,59.126622_107.738906,SGRE:,6026.95
8468,30.944482_-82.67038,SG:,9320.86
8469,-19.615451_129.868334,SG:,7196.64
8470,-49.201678_32.735683,NG:,8927.14
8471,-56.42398_131.189883,GOLD:,7356.4
8472,58.426214_-131.109019,SGRE:,4637.02
8473,-66.978131_88.684929,SG:,6643.63
8474,69.949008_-152.717461,SUZ:,9962.83
8475,61.407656_71.459523,SG:,7817.6
8476,86.113722_22.769172,MHI:,8135.73
8477,-73.811176_153.312703,NG:,8277.3
8478,-78.003715_-81.337927,EN:,6711.27
8479,30.065555_-109.201413,MHI:,8596.64
8480,-65.648477_-156.128866,MHI:,3924.02
8481,49.731875_-87.216932,SG:,3256.47
8482,88.878522_-124.002609,SGRE:,3935.5
8483,51.629669_-140.956064,GOLD:,9677.88
8484,-41.096399_6.060778,GOLD:,1551.39
8485,-64.013747_173.831665,SUZ:,3624.52
8486,46.982243_29.823183,SG:,5583.23
8487,24.625739_165.539122,EN:,6862.08
8488,-46.822666_50.104413,NG:,8676.52
8489,-72.411229_20.749589,MHI:,9303.63
8490,56.829484_131.464183,GE:,1614.5
8491,-24.755221_165.684411,VWS:,8199.9
8492,42.605165_-137.496663,GE:,5342.15
8493,-42.579859_-52.168221,NG:,3218.16
8494,-32.277369_136.464557,SUZ:,7.76
8495,-6.599675_-117.364365,NG:,4837.27
8496,-13.125845_-164.448383,SGRE:,6274.67
8497,34.00764_177.446943,MHI:,4449.22
8498,-65.964701_42.667082,MHI:,2104.71
8499,75.141604_-18.350886,MHI:,2504.85
8500,8.536073_-116.391634,VWS:,555.39
8501,-55.250774_92.466649,EN:,8237.25
8502,79.534096_179.07919,LM:,4258.22
8503,-18.245778_-57.050319,VWS:,2826.86
8504,86.591958_51.018855,SG:,3965.24
8505,-62.228925_-142.486139,SG:,9658.58
8506,83.336825_-46.530066,SUZ:,4784.61
8507,70.911099_-28.111951,NG:,1948.94
8508,89.883108_-76.637377,MHI:,9346.52
8509,10.537754_-10.183141,GOLD:,2676.48
8510,53.357447_-8.211204,LM:,2873.81
8511,70.015691_-75.428175,SUZ:,1721.8
8512,65.615863_43.220726,VWS:,625.23
8513,-22.000976_-20.368164,EN:,358.75
8514,-19.368173_-81.250467,EN:,8319.7
8515,-77.365733_-52.504873,GE:,4565.83
8516,-46.378653_-119.500613,SUZ:,5524.82
8517,-66.269674_14.508596,MHI:,756.25
8518,67.82718_-51.893031,VWS:,1140.33
8519,-52.130409_83.177177,GE:,7303.23
8520,-66.563346_7.249447,EN:,9814.37
8521,-23.883647_91.963847,SUZ:,535.55
8522,-83.915309_-14.083973,EN:,9608.03
8523,-61.407156_-33.888514,EN:,5646.02
8524,9.274632_65.224137,LM:,6826.57
8525,40.818006_-5.88772,MHI:,6973.85
8526,53.922639_106.808531,LM:,5803.3
8527,-84.423207_82.246191,NG:,4392.31
8528,-53.20611_-139.937869,SG:,162.28
8529,87.467854_1.987536,SG:,1485.62
8530,11.43944_-68.281482,LM:,3909.54
8531,40.090838_135.743168,GOLD:,2947.91
8532,-25.661505_125.267574,SUZ:,8281.6
8533,-78.766364_112.742493,NG:,2284.83
8534,-65.804849_44.135826,NG:,6586.7
8535,70.921701_170.813517,SGRE:,1923.42
8536,70.47526_-109.442254,LM:,6760.87
8537,-31.629488_-32.121713,VWS:,5087.04
8538,27.119811_-170.745723,SG:,5214.45
8539,-79.114582_91.625729,NG:,7446.45
8540,-78.792076_130.651589,SUZ:,2502.85
8541,-46.250772_-125.225255,LM:,6089.71
8542,-5.122147_77.25881,VWS:,9914.09
8543,-35.101414_139.627611,GOLD:,8026.45
8544,54.860202_8.841554,MHI:,9550.88
8545,12.460512_-86.821646,EN:,3987.88
8546,-6.928759_23.179133,SG:,7471.22
8547,79.184352_0.311575,SUZ:,2088.17
8548,32.770997_-37.863032,EN:,4290.72
8549,-60.550248_-5.515915,LM:,7714.8
8550,62.856441_9.826386,LM:,1723.33
8551,-45.469434_-164.668057,NG:,3910.45
8552,53.879592_63.459581,GE:,3553.5
8553,-4.173748_129.483601,NG:,9141.7
8554,67.309055_178.343944,SG:,5552.57
8555,-78.326517_53.576529,GE:,9162.06
8556,2.394949_114.792246,VWS:,826.08
8557,-44.007251_-55.897209,SG:,1236.27
8558,17.011837_-13.597911,NG:,778.83
8559,-42.30719_13.802595,GE:,4434.1
8560,-66.586385_54.459451,EN:,6814.83
8561,-62.833011_43.332105,GOLD:,7501.21
8562,72.097743_-168.019875,NG:,3688.42
8563,8.71074_156.984284,SGRE:,9280.42
8564,62.484636_-70.942644,GE:,6029.19
8565,-29.512647_146.766145,SUZ:,9952.73
8566,68.550115_71.763504,GE:,308.39
8567,89.49235_-166.390794,VWS:,9580.62
8568,-66.929355_-26.101181,LM:,7762.18
8569,17.511678_76.762122,SGRE:,7401.21
8570,65.633695_-134.020537,VWS:,7815.06
8571,28.12626_6.612323,SUZ:,722.7
8572,59.837498_141.88907,SUZ:,1094.55
8573,53.836376_-126.138791,SG:,2548.89
8574,-72.401381_-129.831753,MHI:,4218.69
8575,-44.023041_120.220302,VWS:,971.17
8576,-12.882305_-169.16251,MHI:,6579.72
8577,8.754688_125.016839,NG:,1860.16
8578,-7.304746_-109.797225,GE:,8530.85
8579,79.867007_-15.432279,GOLD:,880.48
8580,-1.773313_39.271018,VWS:,4224.59
8581,27.573117_-50.261863,EN:,4546.68
8582,-29.900501_57.982807,LM:,8184.19
8583,-41.45203_43.032506,SGRE:,1602.81
8584,13.448504_-150.826393,SG:,6750.27
8585,-21.260039_-109.250201,SUZ:,6674.42
8586,42.103335_-123.630777,VWS:,3474.7
8587,37.612512_68.00305,SGRE:,5446.0
8588,-64.656719_56.943706,MHI:,5528.87
8589,42.108748_121.043338,GE:,2561.95
8590,55.498632_141.369428,NG:,3964.6
8591,-4.700491_44.878137,EN:,9866.92
8592,-7.666374_-95.10716,GOLD:,2869.55
8593,29.329565_-9.928075,LM:,9626.51
8594,22.379527_161.861533,SG:,3557.09
8595,-19.449619_114.71388,MHI:,4626.95
8596,17.347278_170.923828,LM:,448.15
8597,82.480206_-130.152914,SGRE:,4277.6
8598,29.450883_170.755581,SUZ:,2788.82
8599,74.561926_110.167125,SG:,1282.63
8600,42.225863_114.92758,SG:,2560.53
8601,-22.727428_56.015644,GE:,5612.97
8602,26.671909_72.836475,NG:,8893.25
8603,-83.859258_-104.069771,EN:,8768.1
8604,74.177059_175.930285,SGRE:,6333.99
8605,-68.19412_47.636939,EN:,7756.52
8606,4.90275_-99.816441,GOLD:,7884.29
8607,74.191828_70.013314,EN:,8999.89
8608,-47.416007_-138.433315,MHI:,9420.6
8609,-53.294851_173.045678,VWS:,549.66
8610,-81.253082_81.296657,NG:,1242.97
8611,-1.621712_64.923618,VWS:,7351.47
8612,19.562766_-163.536212,EN:,972.51
8613,-25.420171_128.205744,GOLD:,5440.69
8614,-14.230512_19.629194,SUZ:,3401.7
8615,-86.744322_67.448745,SUZ:,4463.76
8616,42.880475_137.010602,MHI:,8531.53
8617,-66.285238_-166.64984,EN:,8469.73
8618,36.653318_121.674982,GE:,8248.2
8619,74.690525_-104.186983,MHI:,2464.52
8620,-70.855382_172.371926,SG:,509.42
8621,-50.870714_-28.529441,SG:,315.67
8622,36.620717_88.421315,VWS:,9265.2
8623,87.348728_40.897954,EN:,6309.33
8624,-43.026999_123.473816,SUZ:,9519.67
8625,-19.619688_-143.211986,GOLD:,4422.33
8626,-10.22486_-3.376795,SUZ:,2328.48
8627,37.066019_-1.404644,MHI:,1779.63
8628,20.297105_119.047375,SGRE:,8330.46
8629,68.60159_165.573236,LM:,6072.77
8630,56.490837_-65.597131,MHI:,3468.82
8631,64.026089_-143.506041,SG:,7599.08
8632,12.880401_121.805433,NG:,2453.64
8633,17.709617_-74.2668,VWS:,3535.38
8634,-82.807944_90.169012,GOLD:,8587.89
8635,-17.959278_-75.451568,VWS:,2934.23
8636,44.976939_77.353526,MHI:,3978.7
8637,-50.435027_116.81608,LM:,4860.46
8638,-77.754688_-89.306252,GOLD:,287.32
8639,7.859098_-60.687847,VWS:,1576.78
8640,31.719611_89.619406,NG:,566.02
8641,-40.447432_-129.863574,SUZ:,7662.18
8642,41.482102_105.288351,LM:,4809.82
8643,5.304218_57.615713,SGRE:,8477.74
8644,-52.62967_83.558938,EN:,580.5
8645,-24.404361_36.876966,SUZ:,6365.34
8646,-68.952135_-33.634381,SUZ:,3551.96
8647,44.04116_-121.651472,MHI:,5617.1
8648,-12.77199_107.895784,LM:,1851.07
8649,44.541745_158.484856,SG:,8748.26
8650,-79.459853_-91.541901,GOLD:,1161.65
8651,8.331694_-68.599898,GOLD:,308.41
8652,-75.363577_135.82732,VWS:,7471.26
8653,8.184253_-152.728324,SGRE:,228.59
8654,44.368195_-126.752777,GOLD:,8318.82
8655,54.763483_-166.726589,SGRE:,9320.43
8656,57.648367_-61.41609,LM:,6094.29
8657,68.085256_139.410749,LM:,6408.7
8658,89.304031_-134.411727,LM:,9552.13
8659,48.534953_-134.215806,GOLD:,3840.51
8660,-77.146336_-108.701271,NG:,9453.2
8661,79.865714_15.239921,SGRE:,7941.07
8662,-39.567567_-149.614902,GE:,3138.33
8663,60.690384_-10.061394,VWS:,4830.59
8664,79.534229_-79.54876,GOLD:,4886.95
8665,79.943015_-154.927956,EN:,2618.14
8666,-36.586254_123.053199,VWS:,3650.65
8667,40.10518_-51.000746,GOLD:,1985.29
8668,-21.991742_-92.708851,EN:,9050.4
8669,70.755266_-9.226372,VWS:,7869.04
8670,-50.507546_-92.275582,GOLD:,1496.28
8671,-54.007102_-114.591576,VWS:,5259.11
8672,22.14184_164.404044,VWS:,3145.32
8673,16.602472_-78.3511,VWS:,4783.91
8674,14.644382_-27.218532,GE:,4201.15
8675,41.392473_28.261601,GE:,3628.21
8676,4.192768_-4.963261,GOLD:,3626.04
8677,-44.391032_-77.473326,MHI:,2448.01
8678,-74.982326_-119.018841,NG:,2259.74
8679,26.93369_14.920949,EN:,9088.77
8680,27.106088_60.553595,GE:,6451.79
8681,-77.369037_-66.962867,VWS:,9631.59
8682,50.339163_-10.148964,MHI:,6467.16
8683,-36.132934_85.304696,SG:,3104.04
8684,80.284286_-67.262794,MHI:,8684.04
8685,-78.883677_177.375779,GE:,2584.95
8686,60.522267_-100.186841,SUZ:,869.73
8687,-7.173768_-98.340031,VWS:,8186.53
8688,1.191625_-84.810776,MHI:,4906.28
8689,20.562726_6.127825,MHI:,2008.79
8690,63.553684_173.851739,VWS:,3771.9
8691,67.867479_-115.011796,VWS:,9395.39
8692,-9.108587_90.734195,NG:,8689.18
8693,41.915_6.781297,MHI:,4967.74
8694,-18.951421_-116.658964,NG:,3595.95
8695,3.669702_55.860871,GOLD:,3054.49
8696,37.962998_-44.243552,GOLD:,957.06
8697,-52.204886_135.091592,EN:,6334.57
8698,-55.316207_-35.236878,MHI:,8804.4
8699,-51.341009_94.063538,MHI:,5081.97
8700,65.724463_2.469348,SG:,6718.08
8701,15.410882_-89.312362,GE:,1174.59
8702,-20.905618_-87.109831,SUZ:,2170.93
8703,-62.187259_-61.333835,EN:,6727.49
8704,23.826834_145.519457,SGRE:,1186.3
8705,-39.697407_-122.750192,MHI:,6655.79
8706,-46.569749_-111.381905,GE:,2032.08
8707,-72.928669_-89.225692,EN:,7728.2
8708,-68.454336_-4.444757,VWS:,796.28
8709,-3.751667_-105.239218,VWS:,689.19
8710,-4.997957_-84.357216,MHI:,1575.11
8711,8.546904_-101.85768,NG:,5809.83
8712,-35.231649_104.924182,SG:,6577.7
8713,60.689601_-151.522126,SGRE:,8392.13
8714,39.694328_159.346474,MHI:,9602.22
8715,-34.765073_-74.410032,EN:,5237.23
8716,-34.007714_111.778749,SUZ:,7590.87
8717,26.510356_-65.796035,EN:,6114.15
8718,59.440609_117.272024,MHI:,642.08
8719,62.220559_140.308031,SUZ:,2770.82
8720,-6.865172_4.891039,LM:,2970.11
8721,-41.969376_42.537079,SG:,4128.32
8722,50.7181_62.978121,VWS:,18.02
8723,85.852048_160.143419,SGRE:,2244.02
8724,61.391313_159.911755,LM:,2171.28
8725,76.783037_4.672491,NG:,432.02
8726,78.373905_133.10791,GOLD:,8216.42
8727,-4.581512_-35.182611,LM:,8712.73
8728,-65.657563_76.576979,EN:,412.58
8729,23.83213_-12.142813,MHI:,9817.9
8730,33.066643_-79.423149,EN:,7878.26
8731,-73.074689_-45.996301,NG:,6924.0
8732,75.488501_131.176105,SUZ:,9483.36
8733,2.016953_51.263776,MHI:,3117.03
8734,17.490101_30.391589,VWS:,2065.15
8735,-6.963157_175.13177,SG:,3951.14
8736,65.741391_66.460192,MHI:,8752.48
8737,-78.911428_70.649056,SG:,1912.1
8738,-70.169796_26.615,SUZ:,8261.14
8739,2.753389_120.68181,SGRE:,3240.58
8740,82.007941_32.838482,SUZ:,7257.84
8741,-63.353231_24.668379,NG:,8018.31
8742,47.34207_-46.858085,LM:,1746.69
8743,-63.684617_80.007955,EN:,5341.92
8744,-9.302871_140.963505,GE:,7149.92
8745,-0.493779_79.785123,NG:,5212.61
8746,62.254748_158.374555,EN:,1801.4
8747,-66.277615_178.547147,SG:,5708.47
8748,-87.606792_157.355467,MHI:,6855.08
8749,66.312397_120.164767,SG:,5492.2
8750,-74.91708_87.204798,SUZ:,6669.16
8751,49.656443_69.687059,LM:,7089.14
8752,82.673591_105.470555,LM:,6426.67
8753,-36.186043_34.121321,SG:,549.48
8754,-45.420182_-158.693681,VWS:,3663.24
8755,-1.87404_-81.702973,GOLD:,6177.14
8756,15.281454_-119.743676,SUZ:,8871.22
8757,-29.168901_161.555966,NG:,283.9
8758,-29.656612_93.99232,SGRE:,1173.24
8759,15.730917_39.561109,SG:,1363.48
8760,71.059385_-57.693281,SUZ:,3109.32
8761,-33.554264_54.99215,SUZ:,9401.91
8762,51.945761_-32.463008,GOLD:,7672.86
8763,-24.626185_-59.050262,EN:,1797.82
8764,75.423433_63.644567,MHI:,3412.64
8765,-86.399933_-179.174659,EN:,9477.55
8766,66.135501_-163.496856,NG:,4572.29
8767,56.996823_-19.147922,SUZ:,4686.61
8768,-8.282705_-152.832511,SUZ:,6973.88
8769,14.147485_-160.999271,EN:,2157.64
8770,-73.168228_149.041982,GE:,5953.94
8771,44.229341_-105.867773,EN:,4887.47
8772,79.828486_-5.312294,SG:,5625.43
8773,-66.502716_-25.32167,SG:,5042.45
8774,66.749354_6.829814,LM:,9218.0
8775,29.229544_110.801978,LM:,7876.08
8776,53.170681_166.935192,SGRE:,692.73
8777,-55.380746_5.807771,SGRE:,8688.57
8778,63.591018_-161.341631,EN:,9367.35
8779,14.014419_-13.872342,SUZ:,9398.85
8780,-66.991209_-139.396701,GE:,1053.91
8781,-44.973107_27.939783,SGRE:,8073.37
8782,14.506751_-120.016788,SG:,5231.28
8783,31.787691_115.669141,GE:,6151.64
8784,-51.570212_118.607111,GOLD:,2502.17
8785,-24.522087_93.467278,GE:,2940.8
8786,16.497114_87.838523,MHI:,469.33
8787,-87.906704_176.191118,VWS:,9768.83
8788,72.388253_23.626325,NG:,1231.28
8789,28.833829_123.129721,NG:,4468.73
8790,-62.24274_-6.556383,GOLD:,3925.54
