id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-5133,AIRCRAFT-418,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-27,2026-07-31
WORK-ORDER-5134,AIRCRAFT-418,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-27,2026-07-31
WORK-ORDER-5135,AIRCRAFT-186,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-27,2026-08-01
WORK-ORDER-5136,AIRCRAFT-186,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-27,2026-07-28
WORK-ORDER-5137,AIRCRAFT-186,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-27,2026-07-31
WORK-ORDER-5138,AIRCRAFT-186,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-27,2026-07-28
WORK-ORDER-5139,AIRCRAFT-41,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-27,2026-07-30
WORK-ORDER-514,AIRCRAFT-284,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-05,2026-02-06
WORK-ORDER-5140,AIRCRAFT-41,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-27,2026-07-28
WORK-ORDER-5141,AIRCRAFT-180,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-27,2026-07-31
WORK-ORDER-5142,AIRCRAFT-264,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-27,2026-07-29
WORK-ORDER-5143,AIRCRAFT-314,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-17,2026-02-19
WORK-ORDER-5144,AIRCRAFT-314,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-17,2026-02-20
WORK-ORDER-5145,AIRCRAFT-217,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-27,2026-07-31
WORK-ORDER-5146,AIRCRAFT-217,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-27,2026-07-30
WORK-ORDER-5147,AIRCRAFT-217,Repair navigation system components,HIGH,CLOSED,2026-07-27,2026-08-01
WORK-ORDER-5148,AIRCRAFT-190,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-27,2026-08-01
WORK-ORDER-5149,AIRCRAFT-190,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-27,2026-07-28
WORK-ORDER-515,AIRCRAFT-284,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-05,2026-02-07
WORK-ORDER-5150,AIRCRAFT-190,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-27,2026-07-30
WORK-ORDER-5151,AIRCRAFT-222,Repair navigation system components,HIGH,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-5152,AIRCRAFT-222,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-28,2026-07-31
WORK-ORDER-5153,AIRCRAFT-222,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-28,2026-07-29
WORK-ORDER-5154,AIRCRAFT-222,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-28,2026-08-01
WORK-ORDER-5155,AIRCRAFT-222,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-28,2026-07-31
WORK-ORDER-5156,AIRCRAFT-281,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-28,2026-07-29
WORK-ORDER-5157,AIRCRAFT-281,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-28,2026-08-02
WORK-ORDER-5158,AIRCRAFT-432,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-5159,AIRCRAFT-432,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-28,2026-08-01
WORK-ORDER-516,AIRCRAFT-246,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-17,2026-04-21
WORK-ORDER-5160,AIRCRAFT-432,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-28,2026-07-31
WORK-ORDER-5161,AIRCRAFT-431,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-28,2026-07-31
WORK-ORDER-5162,AIRCRAFT-431,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-5163,AIRCRAFT-431,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-28,2026-08-02
WORK-ORDER-5164,AIRCRAFT-431,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-28,2026-07-31
WORK-ORDER-5165,AIRCRAFT-431,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-5166,AIRCRAFT-499,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-5167,AIRCRAFT-499,Repair navigation system components,HIGH,CLOSED,2026-07-28,2026-08-01
WORK-ORDER-5168,AIRCRAFT-499,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-5169,AIRCRAFT-499,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-517,AIRCRAFT-246,Repair navigation system components,HIGH,CLOSED,2026-04-17,2026-04-22
WORK-ORDER-5170,AIRCRAFT-499,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-5171,AIRCRAFT-433,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-28,2026-07-31
WORK-ORDER-5172,AIRCRAFT-381,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-5173,AIRCRAFT-381,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-5174,AIRCRAFT-381,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-5175,AIRCRAFT-381,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-28,2026-07-30
WORK-ORDER-5176,AIRCRAFT-381,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-28,2026-08-02
WORK-ORDER-5177,AIRCRAFT-252,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-17,2026-02-20
WORK-ORDER-5178,AIRCRAFT-252,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-17,2026-02-19
WORK-ORDER-5179,AIRCRAFT-252,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-17,2026-02-18
WORK-ORDER-518,AIRCRAFT-84,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-17,2026-04-18
WORK-ORDER-5180,AIRCRAFT-252,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-17,2026-02-18
WORK-ORDER-5181,AIRCRAFT-63,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-29,2026-07-30
WORK-ORDER-5182,AIRCRAFT-63,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-29,2026-08-02
WORK-ORDER-5183,AIRCRAFT-63,Repair navigation system components,HIGH,CLOSED,2026-07-29,2026-08-03
WORK-ORDER-5184,AIRCRAFT-63,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-29,2026-07-30
WORK-ORDER-5185,AIRCRAFT-63,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-29,2026-08-03
WORK-ORDER-5186,AIRCRAFT-404,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-29,2026-07-30
WORK-ORDER-5187,AIRCRAFT-404,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-29,2026-08-02
WORK-ORDER-5188,AIRCRAFT-404,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-29,2026-08-01
WORK-ORDER-5189,AIRCRAFT-404,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-29,2026-08-03
WORK-ORDER-519,AIRCRAFT-84,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-17,2026-04-21
WORK-ORDER-5190,AIRCRAFT-389,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-29,2026-08-01
WORK-ORDER-5191,AIRCRAFT-389,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-29,2026-08-02
WORK-ORDER-5192,AIRCRAFT-389,Repair navigation system components,HIGH,CLOSED,2026-07-29,2026-08-03
WORK-ORDER-5193,AIRCRAFT-287,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-29,2026-08-01
WORK-ORDER-5194,AIRCRAFT-287,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-29,2026-08-02
WORK-ORDER-5195,AIRCRAFT-287,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-29,2026-07-31
WORK-ORDER-5196,AIRCRAFT-287,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-29,2026-08-03
WORK-ORDER-5197,AIRCRAFT-287,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-29,2026-08-01
WORK-ORDER-5198,AIRCRAFT-25,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-29,2026-08-02
WORK-ORDER-5199,AIRCRAFT-121,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-29,2026-07-31
WORK-ORDER-52,AIRCRAFT-289,Repair navigation system components,HIGH,CLOSED,2026-02-04,2026-02-09
WORK-ORDER-520,AIRCRAFT-84,Repair navigation system components,HIGH,CLOSED,2026-04-17,2026-04-21
WORK-ORDER-5200,AIRCRAFT-121,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-29,2026-08-03
WORK-ORDER-5201,AIRCRAFT-208,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-29,2026-07-31
WORK-ORDER-5202,AIRCRAFT-208,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-29,2026-07-30
WORK-ORDER-5203,AIRCRAFT-208,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-29,2026-08-03
WORK-ORDER-5204,AIRCRAFT-208,Repair navigation system components,HIGH,CLOSED,2026-07-29,2026-08-02
WORK-ORDER-5205,AIRCRAFT-208,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-29,2026-08-02
WORK-ORDER-5206,AIRCRAFT-151,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-29,2026-08-03
WORK-ORDER-5207,AIRCRAFT-151,Repair navigation system components,HIGH,CLOSED,2026-07-29,2026-07-30
WORK-ORDER-5208,AIRCRAFT-151,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-29,2026-08-03
WORK-ORDER-5209,AIRCRAFT-382,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-17,2026-02-20
WORK-ORDER-521,AIRCRAFT-316,Repair navigation system components,HIGH,CLOSED,2026-04-18,2026-04-23
WORK-ORDER-5210,AIRCRAFT-382,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-17,2026-02-21
WORK-ORDER-5211,AIRCRAFT-198,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-29,2026-07-31
WORK-ORDER-5212,AIRCRAFT-198,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-29,2026-08-02
WORK-ORDER-5213,AIRCRAFT-198,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-29,2026-07-30
WORK-ORDER-5214,AIRCRAFT-210,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-30,2026-08-04
WORK-ORDER-5215,AIRCRAFT-382,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-30,2026-08-03
WORK-ORDER-5216,AIRCRAFT-382,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-5217,AIRCRAFT-382,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-30,2026-07-31
WORK-ORDER-5218,AIRCRAFT-142,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-30,2026-07-31
WORK-ORDER-5219,AIRCRAFT-142,Repair navigation system components,HIGH,CLOSED,2026-07-30,2026-08-01
WORK-ORDER-522,AIRCRAFT-316,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-18,2026-04-20
WORK-ORDER-5220,AIRCRAFT-142,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-30,2026-08-03
WORK-ORDER-5221,AIRCRAFT-142,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-30,2026-08-04
WORK-ORDER-5222,AIRCRAFT-410,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-30,2026-07-31
WORK-ORDER-5223,AIRCRAFT-410,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-5224,AIRCRAFT-410,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-5225,AIRCRAFT-271,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-30,2026-08-04
WORK-ORDER-5226,AIRCRAFT-271,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-5227,AIRCRAFT-441,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-30,2026-08-01
WORK-ORDER-5228,AIRCRAFT-441,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-30,2026-08-04
WORK-ORDER-5229,AIRCRAFT-441,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-523,AIRCRAFT-316,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-18,2026-04-22
WORK-ORDER-5230,AIRCRAFT-441,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-30,2026-08-01
WORK-ORDER-5231,AIRCRAFT-132,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-5232,AIRCRAFT-132,Repair navigation system components,HIGH,CLOSED,2026-07-30,2026-08-03
WORK-ORDER-5233,AIRCRAFT-132,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-30,2026-08-04
WORK-ORDER-5234,AIRCRAFT-132,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-5235,AIRCRAFT-132,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-5236,AIRCRAFT-157,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-17,2026-02-19
WORK-ORDER-5237,AIRCRAFT-172,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-30,2026-08-03
WORK-ORDER-5238,AIRCRAFT-172,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-30,2026-08-03
WORK-ORDER-5239,AIRCRAFT-172,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-30,2026-08-01
WORK-ORDER-524,AIRCRAFT-316,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-18,2026-04-22
WORK-ORDER-5240,AIRCRAFT-172,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-30,2026-08-03
WORK-ORDER-5241,AIRCRAFT-146,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-5242,AIRCRAFT-146,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-5243,AIRCRAFT-146,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-30,2026-08-03
WORK-ORDER-5244,AIRCRAFT-462,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-5245,AIRCRAFT-462,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-30,2026-08-03
WORK-ORDER-5246,AIRCRAFT-46,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-30,2026-08-01
WORK-ORDER-5247,AIRCRAFT-46,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-30,2026-08-04
WORK-ORDER-5248,AIRCRAFT-46,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-30,2026-08-01
WORK-ORDER-5249,AIRCRAFT-280,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-30,2026-08-04
WORK-ORDER-525,AIRCRAFT-316,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-18,2026-04-22
WORK-ORDER-5250,AIRCRAFT-280,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-30,2026-08-01
WORK-ORDER-5251,AIRCRAFT-280,Repair navigation system components,HIGH,CLOSED,2026-07-30,2026-07-31
WORK-ORDER-5252,AIRCRAFT-280,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-30,2026-08-02
WORK-ORDER-5253,AIRCRAFT-184,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-31,2026-08-02
WORK-ORDER-5254,AIRCRAFT-184,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-5255,AIRCRAFT-184,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5256,AIRCRAFT-184,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5257,AIRCRAFT-184,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-31,2026-08-02
WORK-ORDER-5258,AIRCRAFT-300,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-31,2026-08-02
WORK-ORDER-5259,AIRCRAFT-300,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-31,2026-08-02
WORK-ORDER-526,AIRCRAFT-353,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-18,2026-04-20
WORK-ORDER-5260,AIRCRAFT-302,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5261,AIRCRAFT-302,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-31,2026-08-01
WORK-ORDER-5262,AIRCRAFT-302,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-31,2026-08-02
WORK-ORDER-5263,AIRCRAFT-88,Repair navigation system components,HIGH,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5264,AIRCRAFT-88,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5265,AIRCRAFT-436,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-17,2026-02-19
WORK-ORDER-5266,AIRCRAFT-436,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-17,2026-02-22
WORK-ORDER-5267,AIRCRAFT-436,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-17,2026-02-22
WORK-ORDER-5268,AIRCRAFT-436,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-17,2026-02-20
WORK-ORDER-5269,AIRCRAFT-253,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-527,AIRCRAFT-101,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-18,2026-04-20
WORK-ORDER-5270,AIRCRAFT-253,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5271,AIRCRAFT-405,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5272,AIRCRAFT-405,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-5273,AIRCRAFT-405,Repair navigation system components,HIGH,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-5274,AIRCRAFT-405,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-31,2026-08-01
WORK-ORDER-5275,AIRCRAFT-405,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5276,AIRCRAFT-136,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-31,2026-08-01
WORK-ORDER-5277,AIRCRAFT-136,Repair navigation system components,HIGH,CLOSED,2026-07-31,2026-08-02
WORK-ORDER-5278,AIRCRAFT-136,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-31,2026-08-01
WORK-ORDER-5279,AIRCRAFT-136,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-31,2026-08-02
WORK-ORDER-528,AIRCRAFT-495,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-18,2026-04-19
WORK-ORDER-5280,AIRCRAFT-136,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5281,AIRCRAFT-138,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5282,AIRCRAFT-138,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-31,2026-08-01
WORK-ORDER-5283,AIRCRAFT-138,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5284,AIRCRAFT-138,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5285,AIRCRAFT-138,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5286,AIRCRAFT-55,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5287,AIRCRAFT-55,Repair navigation system components,HIGH,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5288,AIRCRAFT-55,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-5289,AIRCRAFT-126,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-529,AIRCRAFT-272,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-18,2026-04-19
WORK-ORDER-5290,AIRCRAFT-126,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5291,AIRCRAFT-126,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5292,AIRCRAFT-126,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-31,2026-08-01
WORK-ORDER-5293,AIRCRAFT-126,Repair navigation system components,HIGH,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5294,AIRCRAFT-316,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-31,2026-08-01
WORK-ORDER-5295,AIRCRAFT-316,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5296,AIRCRAFT-316,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-5297,AIRCRAFT-316,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-31,2026-08-02
WORK-ORDER-5298,AIRCRAFT-316,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-5299,AIRCRAFT-479,Repair navigation system components,HIGH,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-53,AIRCRAFT-289,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-04,2026-02-07
WORK-ORDER-530,AIRCRAFT-272,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-04-18,2026-04-22
WORK-ORDER-5300,AIRCRAFT-479,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-5301,AIRCRAFT-85,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-31,2026-08-02
WORK-ORDER-5302,AIRCRAFT-85,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5303,AIRCRAFT-85,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5304,AIRCRAFT-85,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-31,2026-08-03
WORK-ORDER-5305,AIRCRAFT-85,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-5306,AIRCRAFT-334,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5307,AIRCRAFT-334,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5308,AIRCRAFT-334,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-31,2026-08-01
WORK-ORDER-5309,AIRCRAFT-392,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-01,2026-02-05
WORK-ORDER-531,AIRCRAFT-272,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-18,2026-04-20
WORK-ORDER-5310,AIRCRAFT-392,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-01,2026-02-06
WORK-ORDER-5311,AIRCRAFT-392,Repair navigation system components,HIGH,CLOSED,2026-02-01,2026-02-04
WORK-ORDER-5312,AIRCRAFT-42,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-17,2026-02-21
WORK-ORDER-5313,AIRCRAFT-42,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-17,2026-02-19
WORK-ORDER-5314,AIRCRAFT-42,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-17,2026-02-19
WORK-ORDER-5315,AIRCRAFT-42,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-17,2026-02-20
WORK-ORDER-5316,AIRCRAFT-3,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-5317,AIRCRAFT-3,Repair navigation system components,HIGH,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-5318,AIRCRAFT-3,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-31,2026-08-05
WORK-ORDER-5319,AIRCRAFT-3,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-31,2026-08-04
WORK-ORDER-532,AIRCRAFT-113,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-18,2026-04-20
WORK-ORDER-5320,AIRCRAFT-3,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-31,2026-08-01
WORK-ORDER-5321,AIRCRAFT-397,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-31,2026-08-01
WORK-ORDER-5322,AIRCRAFT-397,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-31,2026-08-02
