id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-13654,AIRCRAFT-317,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13655,AIRCRAFT-393,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13656,AIRCRAFT-393,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-17,2026-03-18
WORK-ORDER-13657,AIRCRAFT-296,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13658,AIRCRAFT-296,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13659,AIRCRAFT-296,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-1366,AIRCRAFT-30,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-07,2026-02-10
WORK-ORDER-13660,AIRCRAFT-296,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13661,AIRCRAFT-296,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13662,AIRCRAFT-106,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13663,AIRCRAFT-106,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13664,AIRCRAFT-106,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13665,AIRCRAFT-106,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13666,AIRCRAFT-235,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13667,AIRCRAFT-235,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13668,AIRCRAFT-235,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13669,AIRCRAFT-235,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-1367,AIRCRAFT-345,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-02,2026-05-05
WORK-ORDER-13670,AIRCRAFT-325,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13671,AIRCRAFT-325,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13672,AIRCRAFT-441,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13673,AIRCRAFT-170,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13674,AIRCRAFT-170,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13675,AIRCRAFT-170,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13676,AIRCRAFT-170,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13677,AIRCRAFT-170,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13678,AIRCRAFT-319,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-02,2026-02-04
WORK-ORDER-13679,AIRCRAFT-319,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-02,2026-02-04
WORK-ORDER-1368,AIRCRAFT-345,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-02,2026-05-03
WORK-ORDER-13680,AIRCRAFT-113,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13681,AIRCRAFT-113,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13682,AIRCRAFT-113,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13683,AIRCRAFT-113,Repair navigation system components,HIGH,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13684,AIRCRAFT-113,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13685,AIRCRAFT-174,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13686,AIRCRAFT-174,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13687,AIRCRAFT-491,Repair navigation system components,HIGH,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13688,AIRCRAFT-491,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13689,AIRCRAFT-491,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-1369,AIRCRAFT-345,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-02,2026-05-07
WORK-ORDER-13690,AIRCRAFT-491,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13691,AIRCRAFT-38,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-18,2026-03-23
WORK-ORDER-13692,AIRCRAFT-38,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13693,AIRCRAFT-38,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13694,AIRCRAFT-38,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13695,AIRCRAFT-49,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13696,AIRCRAFT-49,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13697,AIRCRAFT-49,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13698,AIRCRAFT-49,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13699,AIRCRAFT-49,Repair navigation system components,HIGH,CLOSED,2026-03-18,2026-03-23
WORK-ORDER-137,AIRCRAFT-413,Repair navigation system components,HIGH,CLOSED,2026-04-10,2026-04-12
WORK-ORDER-1370,AIRCRAFT-425,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-02,2026-05-07
WORK-ORDER-13700,AIRCRAFT-400,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13701,AIRCRAFT-400,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13702,AIRCRAFT-400,Repair navigation system components,HIGH,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13703,AIRCRAFT-195,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13704,AIRCRAFT-195,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13705,AIRCRAFT-445,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13706,AIRCRAFT-445,Repair navigation system components,HIGH,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13707,AIRCRAFT-47,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13708,AIRCRAFT-47,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13709,AIRCRAFT-55,Repair navigation system components,HIGH,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-1371,AIRCRAFT-425,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-02,2026-05-04
WORK-ORDER-13710,AIRCRAFT-55,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13711,AIRCRAFT-55,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13712,AIRCRAFT-55,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13713,AIRCRAFT-102,Repair navigation system components,HIGH,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13714,AIRCRAFT-102,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13715,AIRCRAFT-102,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-18,2026-03-23
WORK-ORDER-13716,AIRCRAFT-78,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13717,AIRCRAFT-78,Repair navigation system components,HIGH,CLOSED,2026-03-18,2026-03-23
WORK-ORDER-13718,AIRCRAFT-78,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13719,AIRCRAFT-78,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-1372,AIRCRAFT-371,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-02,2026-05-04
WORK-ORDER-13720,AIRCRAFT-78,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13721,AIRCRAFT-196,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-18,2026-03-23
WORK-ORDER-13722,AIRCRAFT-196,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13723,AIRCRAFT-196,Repair navigation system components,HIGH,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13724,AIRCRAFT-440,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-18,2026-03-23
WORK-ORDER-13725,AIRCRAFT-440,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13726,AIRCRAFT-440,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13727,AIRCRAFT-440,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13728,AIRCRAFT-270,Repair navigation system components,HIGH,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13729,AIRCRAFT-270,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-1373,AIRCRAFT-371,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-02,2026-05-06
WORK-ORDER-13730,AIRCRAFT-270,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-18,2026-03-23
WORK-ORDER-13731,AIRCRAFT-412,Repair navigation system components,HIGH,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13732,AIRCRAFT-412,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-18,2026-03-23
WORK-ORDER-13733,AIRCRAFT-412,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-18,2026-03-23
WORK-ORDER-13734,AIRCRAFT-412,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13735,AIRCRAFT-412,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13736,AIRCRAFT-369,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13737,AIRCRAFT-369,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13738,AIRCRAFT-311,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13739,AIRCRAFT-311,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-1374,AIRCRAFT-371,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-02,2026-05-04
WORK-ORDER-13740,AIRCRAFT-311,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-18,2026-03-19
WORK-ORDER-13741,AIRCRAFT-311,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13742,AIRCRAFT-311,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13743,AIRCRAFT-35,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-02,2026-02-06
WORK-ORDER-13744,AIRCRAFT-35,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-02,2026-02-03
WORK-ORDER-13745,AIRCRAFT-35,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-02,2026-02-05
WORK-ORDER-13746,AIRCRAFT-346,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13747,AIRCRAFT-346,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-13748,AIRCRAFT-346,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13749,AIRCRAFT-500,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-18,2026-03-20
WORK-ORDER-1375,AIRCRAFT-371,Repair navigation system components,HIGH,CLOSED,2026-05-02,2026-05-03
WORK-ORDER-13750,AIRCRAFT-500,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13751,AIRCRAFT-500,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-18,2026-03-21
WORK-ORDER-13752,AIRCRAFT-500,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13753,AIRCRAFT-261,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-18,2026-03-22
WORK-ORDER-13754,AIRCRAFT-402,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13755,AIRCRAFT-402,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13756,AIRCRAFT-402,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13757,AIRCRAFT-402,Repair navigation system components,HIGH,CLOSED,2026-03-19,2026-03-21
WORK-ORDER-13758,AIRCRAFT-474,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-19,2026-03-21
WORK-ORDER-13759,AIRCRAFT-474,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-1376,AIRCRAFT-156,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-02,2026-05-05
WORK-ORDER-13760,AIRCRAFT-474,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-24
WORK-ORDER-13761,AIRCRAFT-474,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13762,AIRCRAFT-430,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13763,AIRCRAFT-430,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13764,AIRCRAFT-430,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13765,AIRCRAFT-404,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13766,AIRCRAFT-404,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13767,AIRCRAFT-404,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13768,AIRCRAFT-93,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-19,2026-03-21
WORK-ORDER-13769,AIRCRAFT-93,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-1377,AIRCRAFT-156,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-02,2026-05-07
WORK-ORDER-13770,AIRCRAFT-94,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-02,2026-02-04
WORK-ORDER-13771,AIRCRAFT-94,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-02,2026-02-07
WORK-ORDER-13772,AIRCRAFT-94,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-02,2026-02-07
WORK-ORDER-13773,AIRCRAFT-94,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-02,2026-02-06
WORK-ORDER-13774,AIRCRAFT-94,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-02,2026-02-06
WORK-ORDER-13775,AIRCRAFT-73,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13776,AIRCRAFT-73,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13777,AIRCRAFT-73,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13778,AIRCRAFT-4,Repair navigation system components,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13779,AIRCRAFT-4,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-1378,AIRCRAFT-156,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-02,2026-05-05
WORK-ORDER-13780,AIRCRAFT-4,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13781,AIRCRAFT-4,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13782,AIRCRAFT-4,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13783,AIRCRAFT-26,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13784,AIRCRAFT-26,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-19,2026-03-24
WORK-ORDER-13785,AIRCRAFT-26,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13786,AIRCRAFT-26,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-19,2026-03-24
WORK-ORDER-13787,AIRCRAFT-26,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13788,AIRCRAFT-15,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13789,AIRCRAFT-15,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-1379,AIRCRAFT-338,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-02,2026-05-03
WORK-ORDER-13790,AIRCRAFT-15,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-19,2026-03-24
WORK-ORDER-13791,AIRCRAFT-15,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13792,AIRCRAFT-15,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13793,AIRCRAFT-294,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-19,2026-03-21
WORK-ORDER-13794,AIRCRAFT-294,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13795,AIRCRAFT-294,Repair navigation system components,HIGH,CLOSED,2026-03-19,2026-03-24
WORK-ORDER-13796,AIRCRAFT-294,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13797,AIRCRAFT-294,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13798,AIRCRAFT-48,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-19,2026-03-21
WORK-ORDER-13799,AIRCRAFT-333,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-138,AIRCRAFT-413,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-10,2026-04-14
WORK-ORDER-1380,AIRCRAFT-338,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-02,2026-05-05
WORK-ORDER-13800,AIRCRAFT-250,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-03,2026-02-06
WORK-ORDER-13801,AIRCRAFT-201,Repair navigation system components,HIGH,CLOSED,2026-03-19,2026-03-24
WORK-ORDER-13802,AIRCRAFT-201,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13803,AIRCRAFT-234,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-19,2026-03-21
WORK-ORDER-13804,AIRCRAFT-234,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-19,2026-03-24
WORK-ORDER-13805,AIRCRAFT-234,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-24
WORK-ORDER-13806,AIRCRAFT-234,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13807,AIRCRAFT-144,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13808,AIRCRAFT-144,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13809,AIRCRAFT-144,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-1381,AIRCRAFT-338,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-02,2026-05-07
WORK-ORDER-13810,AIRCRAFT-144,Repair navigation system components,HIGH,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13811,AIRCRAFT-144,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13812,AIRCRAFT-119,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13813,AIRCRAFT-119,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13814,AIRCRAFT-119,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13815,AIRCRAFT-220,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13816,AIRCRAFT-220,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13817,AIRCRAFT-220,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-19,2026-03-24
WORK-ORDER-13818,AIRCRAFT-220,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13819,AIRCRAFT-341,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-1382,AIRCRAFT-12,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-02,2026-05-04
WORK-ORDER-13820,AIRCRAFT-341,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13821,AIRCRAFT-341,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13822,AIRCRAFT-341,Repair navigation system components,HIGH,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13823,AIRCRAFT-341,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13824,AIRCRAFT-410,Repair navigation system components,HIGH,CLOSED,2026-03-19,2026-03-24
WORK-ORDER-13825,AIRCRAFT-410,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13826,AIRCRAFT-410,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-19,2026-03-21
WORK-ORDER-13827,AIRCRAFT-410,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13828,AIRCRAFT-172,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13829,AIRCRAFT-172,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-1383,AIRCRAFT-12,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-02,2026-05-06
WORK-ORDER-13830,AIRCRAFT-172,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13831,AIRCRAFT-172,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-19,2026-03-23
WORK-ORDER-13832,AIRCRAFT-42,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13833,AIRCRAFT-468,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-03,2026-02-06
WORK-ORDER-13834,AIRCRAFT-468,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-03,2026-02-04
WORK-ORDER-13835,AIRCRAFT-468,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-03,2026-02-08
WORK-ORDER-13836,AIRCRAFT-109,Repair navigation system components,HIGH,CLOSED,2026-03-19,2026-03-20
WORK-ORDER-13837,AIRCRAFT-109,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-19,2026-03-22
WORK-ORDER-13838,AIRCRAFT-127,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-20,2026-03-21
WORK-ORDER-13839,AIRCRAFT-127,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-20,2026-03-25
