id,aircraft.id,description,startDate,endDate,status,origin.id,destination.id
OPERATION-4992,AIRCRAFT-134,Test,2026-12-10,2026-12-11,In Progress,BASE-1,BASE-1
OPERATION-4993,AIRCRAFT-216,Training,2026-12-10,2026-12-15,Completed,BASE-3,BASE-9
OPERATION-4994,AIRCRAFT-367,Training,2026-12-10,2026-12-24,In Progress,BASE-8,BASE-1
OPERATION-4995,AIRCRAFT-402,Mission,2026-12-11,2026-12-18,Planned,BASE-10,BASE-4
OPERATION-4996,AIRCRAFT-165,Mission,2026-12-11,2026-12-11,Completed,BASE-3,BASE-6
OPERATION-4997,AIRCRAFT-138,Test,2026-12-11,2026-12-11,Completed,BASE-7,BASE-1
OPERATION-4998,AIRCRAFT-224,Mission,2026-12-11,2026-12-26,Completed,BASE-1,BASE-7
OPERATION-4999,AIRCRAFT-176,Mission,2026-12-11,2026-12-22,Planned,BASE-4,BASE-4
OPERATION-5,AIRCRAFT-307,Test,2026-01-31,2026-02-07,In Progress,BASE-1,BASE-3
OPERATION-50,AIRCRAFT-182,Mission,2026-02-02,2026-02-17,In Progress,BASE-4,BASE-1
OPERATION-500,AIRCRAFT-262,Training,2026-03-05,2026-03-19,Completed,BASE-3,BASE-3
OPERATION-5000,AIRCRAFT-387,Mission,2026-12-11,2026-12-24,Planned,BASE-9,BASE-1
OPERATION-5001,AIRCRAFT-185,Mission,2026-12-11,2026-12-23,Planned,BASE-8,BASE-4
OPERATION-5002,AIRCRAFT-170,Training,2026-12-11,2026-12-11,Planned,BASE-7,BASE-7
OPERATION-5003,AIRCRAFT-222,Test,2026-12-11,2026-12-15,Completed,BASE-8,BASE-6
OPERATION-5004,AIRCRAFT-334,Test,2026-12-11,2026-12-18,Completed,BASE-5,BASE-1
OPERATION-5005,AIRCRAFT-350,Test,2026-12-11,2026-12-21,Planned,BASE-5,BASE-5
OPERATION-5006,AIRCRAFT-435,Test,2026-12-11,2026-12-23,In Progress,BASE-7,BASE-8
OPERATION-5007,AIRCRAFT-132,Test,2026-12-11,2026-12-19,In Progress,BASE-9,BASE-8
OPERATION-5008,AIRCRAFT-282,Test,2026-12-11,2026-12-17,In Progress,BASE-5,BASE-6
OPERATION-5009,AIRCRAFT-225,Training,2026-12-11,2026-12-18,Completed,BASE-2,BASE-5
OPERATION-501,AIRCRAFT-387,Mission,2026-03-05,2026-03-18,Completed,BASE-10,BASE-4
OPERATION-5010,AIRCRAFT-439,Training,2026-12-11,2026-12-23,Completed,BASE-9,BASE-7
OPERATION-5011,AIRCRAFT-91,Test,2026-12-11,2026-12-22,Planned,BASE-5,BASE-9
OPERATION-5012,AIRCRAFT-492,Training,2026-12-11,2026-12-17,Completed,BASE-4,BASE-6
OPERATION-5013,AIRCRAFT-423,Mission,2026-12-11,2026-12-24,In Progress,BASE-8,BASE-4
OPERATION-5014,AIRCRAFT-300,Training,2026-12-11,2026-12-24,Completed,BASE-6,BASE-4
OPERATION-5015,AIRCRAFT-117,Test,2026-12-11,2026-12-15,In Progress,BASE-8,BASE-6
OPERATION-5016,AIRCRAFT-101,Test,2026-12-12,2026-12-27,Completed,BASE-5,BASE-4
OPERATION-5017,AIRCRAFT-491,Test,2026-12-12,2026-12-17,In Progress,BASE-10,BASE-9
OPERATION-5018,AIRCRAFT-446,Test,2026-12-12,2026-12-18,In Progress,BASE-5,BASE-4
OPERATION-5019,AIRCRAFT-413,Test,2026-12-12,2026-12-25,In Progress,BASE-9,BASE-1
OPERATION-502,AIRCRAFT-414,Training,2026-03-05,2026-03-19,Planned,BASE-4,BASE-4
OPERATION-5020,AIRCRAFT-118,Test,2026-12-12,2026-12-23,In Progress,BASE-6,BASE-1
OPERATION-5021,AIRCRAFT-475,Mission,2026-12-12,2026-12-23,Completed,BASE-3,BASE-9
OPERATION-5022,AIRCRAFT-309,Training,2026-12-12,2026-12-20,Planned,BASE-1,BASE-1
OPERATION-5023,AIRCRAFT-205,Training,2026-12-12,2026-12-26,Planned,BASE-10,BASE-4
OPERATION-5024,AIRCRAFT-469,Training,2026-12-12,2026-12-13,In Progress,BASE-4,BASE-8
OPERATION-5025,AIRCRAFT-97,Test,2026-12-12,2026-12-16,In Progress,BASE-5,BASE-6
OPERATION-5026,AIRCRAFT-221,Test,2026-12-12,2026-12-12,Planned,BASE-2,BASE-7
OPERATION-5027,AIRCRAFT-280,Test,2026-12-12,2026-12-16,In Progress,BASE-2,BASE-6
OPERATION-5028,AIRCRAFT-465,Mission,2026-12-12,2026-12-13,Completed,BASE-1,BASE-5
OPERATION-5029,AIRCRAFT-116,Test,2026-12-12,2026-12-22,Planned,BASE-9,BASE-2
OPERATION-503,AIRCRAFT-136,Test,2026-03-05,2026-03-13,Planned,BASE-9,BASE-3
OPERATION-5030,AIRCRAFT-211,Training,2026-12-12,2026-12-21,Planned,BASE-2,BASE-3
OPERATION-5031,AIRCRAFT-429,Training,2026-12-12,2026-12-26,Completed,BASE-4,BASE-4
OPERATION-5032,AIRCRAFT-443,Training,2026-12-12,2026-12-27,Planned,BASE-2,BASE-2
OPERATION-5033,AIRCRAFT-207,Test,2026-12-13,2026-12-17,In Progress,BASE-10,BASE-1
OPERATION-5034,AIRCRAFT-500,Mission,2026-12-13,2026-12-21,In Progress,BASE-6,BASE-3
OPERATION-5035,AIRCRAFT-479,Training,2026-12-13,2026-12-27,Planned,BASE-9,BASE-7
OPERATION-5036,AIRCRAFT-74,Mission,2026-12-13,2026-12-25,Completed,BASE-6,BASE-2
OPERATION-5037,AIRCRAFT-9,Training,2026-12-14,2026-12-15,In Progress,BASE-4,BASE-9
OPERATION-5038,AIRCRAFT-381,Training,2026-12-14,2026-12-20,In Progress,BASE-6,BASE-2
OPERATION-5039,AIRCRAFT-453,Mission,2026-12-14,2026-12-22,Completed,BASE-2,BASE-10
OPERATION-504,AIRCRAFT-333,Mission,2026-03-05,2026-03-16,In Progress,BASE-2,BASE-5
OPERATION-5040,AIRCRAFT-361,Mission,2026-12-14,2026-12-21,Planned,BASE-8,BASE-5
OPERATION-5041,AIRCRAFT-39,Training,2026-12-14,2026-12-25,Completed,BASE-4,BASE-8
OPERATION-5042,AIRCRAFT-445,Mission,2026-12-14,2026-12-15,In Progress,BASE-3,BASE-9
OPERATION-5043,AIRCRAFT-442,Training,2026-12-14,2026-12-17,Planned,BASE-4,BASE-8
OPERATION-5044,AIRCRAFT-421,Mission,2026-12-14,2026-12-22,Planned,BASE-2,BASE-6
OPERATION-5045,AIRCRAFT-414,Training,2026-12-14,2026-12-29,Completed,BASE-3,BASE-7
OPERATION-5046,AIRCRAFT-184,Mission,2026-12-14,2026-12-22,In Progress,BASE-1,BASE-9
OPERATION-5047,AIRCRAFT-198,Test,2026-12-14,2026-12-22,Completed,BASE-8,BASE-7
OPERATION-5048,AIRCRAFT-11,Test,2026-12-14,2026-12-19,Completed,BASE-1,BASE-7
OPERATION-5049,AIRCRAFT-174,Test,2026-12-14,2026-12-21,In Progress,BASE-4,BASE-1
OPERATION-505,AIRCRAFT-499,Test,2026-03-05,2026-03-20,In Progress,BASE-10,BASE-7
OPERATION-5050,AIRCRAFT-38,Mission,2026-12-14,2026-12-21,In Progress,BASE-8,BASE-1
OPERATION-5051,AIRCRAFT-379,Mission,2026-12-14,2026-12-23,Completed,BASE-6,BASE-10
OPERATION-5052,AIRCRAFT-209,Test,2026-12-14,2026-12-18,Completed,BASE-7,BASE-8
OPERATION-5053,AIRCRAFT-19,Mission,2026-12-14,2026-12-21,Planned,BASE-5,BASE-4
OPERATION-5054,AIRCRAFT-359,Test,2026-12-14,2026-12-15,In Progress,BASE-2,BASE-5
OPERATION-5055,AIRCRAFT-155,Mission,2026-12-14,2026-12-18,In Progress,BASE-10,BASE-4
OPERATION-5056,AIRCRAFT-355,Training,2026-12-14,2026-12-26,Planned,BASE-3,BASE-9
OPERATION-5057,AIRCRAFT-306,Mission,2026-12-14,2026-12-19,Planned,BASE-5,BASE-3
OPERATION-5058,AIRCRAFT-259,Training,2026-12-14,2026-12-29,In Progress,BASE-7,BASE-8
OPERATION-5059,AIRCRAFT-368,Test,2026-12-14,2026-12-19,Planned,BASE-2,BASE-6
OPERATION-506,AIRCRAFT-177,Training,2026-03-05,2026-03-17,In Progress,BASE-8,BASE-10
OPERATION-5060,AIRCRAFT-333,Test,2026-12-15,2026-12-15,In Progress,BASE-4,BASE-2
OPERATION-5061,AIRCRAFT-347,Mission,2026-12-15,2026-12-21,In Progress,BASE-10,BASE-6
OPERATION-5062,AIRCRAFT-175,Mission,2026-12-15,2026-12-22,Completed,BASE-3,BASE-10
OPERATION-5063,AIRCRAFT-63,Mission,2026-12-15,2026-12-30,Completed,BASE-2,BASE-6
OPERATION-5064,AIRCRAFT-451,Mission,2026-12-15,2026-12-15,Completed,BASE-10,BASE-2
OPERATION-5065,AIRCRAFT-208,Training,2026-12-15,2026-12-29,In Progress,BASE-2,BASE-8
OPERATION-5066,AIRCRAFT-24,Test,2026-12-15,2026-12-21,Planned,BASE-7,BASE-3
OPERATION-5067,AIRCRAFT-151,Test,2026-12-15,2026-12-17,Completed,BASE-8,BASE-4
OPERATION-5068,AIRCRAFT-238,Mission,2026-12-15,2026-12-19,Completed,BASE-9,BASE-4
OPERATION-5069,AIRCRAFT-169,Training,2026-12-15,2026-12-27,In Progress,BASE-4,BASE-8
OPERATION-507,AIRCRAFT-316,Test,2026-03-05,2026-03-10,Completed,BASE-2,BASE-3
OPERATION-5070,AIRCRAFT-201,Mission,2026-12-16,2026-12-31,In Progress,BASE-3,BASE-10
OPERATION-5071,AIRCRAFT-83,Mission,2026-12-16,2026-12-30,In Progress,BASE-5,BASE-6
OPERATION-5072,AIRCRAFT-433,Mission,2026-12-16,2026-12-18,Planned,BASE-5,BASE-5
OPERATION-5073,AIRCRAFT-15,Mission,2026-12-16,2026-12-26,Planned,BASE-1,BASE-3
OPERATION-5074,AIRCRAFT-319,Test,2026-12-16,2026-12-28,In Progress,BASE-9,BASE-10
OPERATION-5075,AIRCRAFT-294,Test,2026-12-16,2026-12-17,In Progress,BASE-6,BASE-1
OPERATION-5076,AIRCRAFT-37,Training,2026-12-16,2026-12-21,Completed,BASE-7,BASE-8
OPERATION-5077,AIRCRAFT-123,Mission,2026-12-16,2026-12-28,Completed,BASE-1,BASE-5
OPERATION-5078,AIRCRAFT-374,Test,2026-12-16,2026-12-16,Planned,BASE-5,BASE-7
OPERATION-5079,AIRCRAFT-415,Training,2026-12-16,2026-12-30,In Progress,BASE-2,BASE-9
OPERATION-508,AIRCRAFT-18,Mission,2026-03-05,2026-03-15,In Progress,BASE-2,BASE-3
OPERATION-5080,AIRCRAFT-212,Training,2026-12-16,2026-12-20,Completed,BASE-9,BASE-2
OPERATION-5081,AIRCRAFT-14,Mission,2026-12-16,2026-12-17,Completed,BASE-3,BASE-8
OPERATION-5082,AIRCRAFT-136,Mission,2026-12-16,2026-12-21,In Progress,BASE-2,BASE-4
OPERATION-5083,AIRCRAFT-234,Training,2026-12-16,2026-12-23,Planned,BASE-2,BASE-9
OPERATION-5084,AIRCRAFT-230,Mission,2026-12-17,2026-12-22,Planned,BASE-4,BASE-9
OPERATION-5085,AIRCRAFT-407,Mission,2026-12-17,2026-12-22,Planned,BASE-1,BASE-9
OPERATION-5086,AIRCRAFT-17,Test,2026-12-17,2026-12-23,In Progress,BASE-9,BASE-2
OPERATION-5087,AIRCRAFT-292,Training,2026-12-17,2026-12-30,Planned,BASE-4,BASE-9
OPERATION-5088,AIRCRAFT-61,Mission,2026-12-17,2026-12-19,Completed,BASE-7,BASE-10
OPERATION-5089,AIRCRAFT-52,Test,2026-12-17,2026-12-17,Completed,BASE-10,BASE-5
OPERATION-509,AIRCRAFT-194,Test,2026-03-05,2026-03-16,In Progress,BASE-7,BASE-10
OPERATION-5090,AIRCRAFT-47,Training,2026-12-17,2027-01-01,Planned,BASE-1,BASE-1
OPERATION-5091,AIRCRAFT-405,Mission,2026-12-17,2026-12-17,Planned,BASE-5,BASE-2
OPERATION-5092,AIRCRAFT-62,Mission,2026-12-17,2026-12-18,In Progress,BASE-2,BASE-7
OPERATION-5093,AIRCRAFT-328,Test,2026-12-17,2026-12-24,In Progress,BASE-1,BASE-9
OPERATION-5094,AIRCRAFT-179,Mission,2026-12-18,2026-12-28,Planned,BASE-8,BASE-1
OPERATION-5095,AIRCRAFT-159,Mission,2026-12-18,2026-12-29,Completed,BASE-2,BASE-10
OPERATION-5096,AIRCRAFT-323,Training,2026-12-18,2026-12-26,In Progress,BASE-6,BASE-7
OPERATION-5097,AIRCRAFT-203,Test,2026-12-18,2027-01-02,In Progress,BASE-6,BASE-6
OPERATION-5098,AIRCRAFT-187,Test,2026-12-18,2026-12-30,Planned,BASE-8,BASE-7
OPERATION-5099,AIRCRAFT-158,Mission,2026-12-18,2027-01-02,In Progress,BASE-8,BASE-2
OPERATION-51,AIRCRAFT-483,Training,2026-02-02,2026-02-03,Planned,BASE-1,BASE-10
OPERATION-510,AIRCRAFT-99,Training,2026-03-05,2026-03-09,In Progress,BASE-3,BASE-8
OPERATION-5100,AIRCRAFT-21,Training,2026-12-18,2026-12-31,Planned,BASE-10,BASE-6
OPERATION-5101,AIRCRAFT-182,Mission,2026-12-18,2026-12-30,Completed,BASE-7,BASE-7
OPERATION-5102,AIRCRAFT-65,Mission,2026-12-18,2027-01-01,Planned,BASE-6,BASE-6
OPERATION-5103,AIRCRAFT-261,Training,2026-12-18,2027-01-02,Planned,BASE-4,BASE-9
OPERATION-5104,AIRCRAFT-32,Mission,2026-12-18,2027-01-02,Planned,BASE-3,BASE-4
OPERATION-5105,AIRCRAFT-391,Mission,2026-12-18,2026-12-27,In Progress,BASE-5,BASE-7
OPERATION-5106,AIRCRAFT-242,Training,2026-12-18,2026-12-30,In Progress,BASE-4,BASE-4
OPERATION-5107,AIRCRAFT-329,Test,2026-12-18,2026-12-18,Planned,BASE-2,BASE-8
OPERATION-5108,AIRCRAFT-177,Test,2026-12-18,2026-12-31,In Progress,BASE-3,BASE-2
OPERATION-5109,AIRCRAFT-25,Training,2026-12-18,2026-12-29,Completed,BASE-4,BASE-2
OPERATION-511,AIRCRAFT-60,Mission,2026-03-06,2026-03-11,In Progress,BASE-5,BASE-3
OPERATION-5110,AIRCRAFT-68,Test,2026-12-18,2026-12-30,In Progress,BASE-4,BASE-7
OPERATION-5111,AIRCRAFT-48,Mission,2026-12-18,2026-12-26,In Progress,BASE-7,BASE-6
OPERATION-5112,AIRCRAFT-73,Test,2026-12-18,2026-12-30,In Progress,BASE-10,BASE-9
OPERATION-5113,AIRCRAFT-111,Mission,2026-12-18,2027-01-02,In Progress,BASE-9,BASE-9
OPERATION-5114,AIRCRAFT-10,Mission,2026-12-18,2026-12-25,In Progress,BASE-9,BASE-4
OPERATION-5115,AIRCRAFT-281,Training,2026-12-18,2027-01-02,Completed,BASE-4,BASE-2
OPERATION-5116,AIRCRAFT-249,Test,2026-12-18,2026-12-29,Planned,BASE-10,BASE-2
OPERATION-5117,AIRCRAFT-488,Mission,2026-12-18,2026-12-23,In Progress,BASE-6,BASE-10
OPERATION-5118,AIRCRAFT-326,Mission,2026-12-18,2026-12-25,Planned,BASE-5,BASE-1
OPERATION-5119,AIRCRAFT-219,Test,2026-12-18,2026-12-30,Planned,BASE-2,BASE-9
OPERATION-512,AIRCRAFT-324,Training,2026-03-06,2026-03-11,Completed,BASE-1,BASE-6
OPERATION-5120,AIRCRAFT-244,Mission,2026-12-18,2027-01-01,Completed,BASE-3,BASE-5
OPERATION-5121,AIRCRAFT-71,Mission,2026-12-19,2026-12-22,Planned,BASE-2,BASE-9
OPERATION-5122,AIRCRAFT-460,Test,2026-12-19,2026-12-22,Completed,BASE-7,BASE-1
OPERATION-5123,AIRCRAFT-375,Test,2026-12-19,2027-01-03,In Progress,BASE-9,BASE-10
OPERATION-5124,AIRCRAFT-490,Training,2026-12-19,2026-12-27,Completed,BASE-10,BASE-8
OPERATION-5125,AIRCRAFT-358,Mission,2026-12-19,2026-12-20,Planned,BASE-2,BASE-8
OPERATION-5126,AIRCRAFT-191,Training,2026-12-19,2026-12-22,Completed,BASE-7,BASE-6
OPERATION-5127,AIRCRAFT-394,Test,2026-12-19,2027-01-01,Completed,BASE-2,BASE-9
OPERATION-5128,AIRCRAFT-104,Training,2026-12-19,2026-12-22,Planned,BASE-8,BASE-4
OPERATION-5129,AIRCRAFT-438,Mission,2026-12-19,2026-12-29,Planned,BASE-7,BASE-4
OPERATION-513,AIRCRAFT-456,Mission,2026-03-06,2026-03-06,Planned,BASE-7,BASE-9
OPERATION-5130,AIRCRAFT-247,Test,2026-12-19,2026-12-22,In Progress,BASE-6,BASE-6
OPERATION-5131,AIRCRAFT-257,Test,2026-12-19,2027-01-02,In Progress,BASE-2,BASE-7
OPERATION-5132,AIRCRAFT-449,Mission,2026-12-19,2026-12-28,In Progress,BASE-9,BASE-9
OPERATION-5133,AIRCRAFT-172,Test,2026-12-19,2026-12-21,Planned,BASE-9,BASE-10
OPERATION-5134,AIRCRAFT-431,Test,2026-12-19,2026-12-20,Planned,BASE-1,BASE-2
OPERATION-5135,AIRCRAFT-107,Training,2026-12-19,2026-12-25,Planned,BASE-7,BASE-8
OPERATION-5136,AIRCRAFT-267,Test,2026-12-19,2026-12-30,Completed,BASE-3,BASE-2
OPERATION-5137,AIRCRAFT-264,Training,2026-12-20,2026-12-27,Planned,BASE-4,BASE-2
OPERATION-5138,AIRCRAFT-79,Training,2026-12-20,2027-01-04,In Progress,BASE-10,BASE-1
OPERATION-5139,AIRCRAFT-351,Test,2026-12-20,2026-12-21,Completed,BASE-1,BASE-4
OPERATION-514,AIRCRAFT-392,Test,2026-03-06,2026-03-21,In Progress,BASE-7,BASE-8
OPERATION-5140,AIRCRAFT-237,Test,2026-12-20,2027-01-04,In Progress,BASE-5,BASE-6
OPERATION-5141,AIRCRAFT-59,Mission,2026-12-20,2026-12-30,In Progress,BASE-7,BASE-4
OPERATION-5142,AIRCRAFT-23,Training,2026-12-20,2026-12-23,In Progress,BASE-4,BASE-10
OPERATION-5143,AIRCRAFT-223,Training,2026-12-20,2026-12-24,In Progress,BASE-2,BASE-8
OPERATION-5144,AIRCRAFT-154,Test,2026-12-20,2026-12-28,Completed,BASE-3,BASE-6
OPERATION-5145,AIRCRAFT-315,Training,2026-12-20,2026-12-22,In Progress,BASE-3,BASE-2
OPERATION-5146,AIRCRAFT-268,Training,2026-12-20,2026-12-25,Planned,BASE-2,BASE-9
OPERATION-5147,AIRCRAFT-3,Test,2026-12-20,2027-01-01,Completed,BASE-5,BASE-6
OPERATION-5148,AIRCRAFT-186,Mission,2026-12-20,2026-12-28,Completed,BASE-9,BASE-5
OPERATION-5149,AIRCRAFT-302,Mission,2026-12-20,2026-12-30,In Progress,BASE-7,BASE-4
OPERATION-515,AIRCRAFT-218,Mission,2026-03-06,2026-03-21,Completed,BASE-1,BASE-4
OPERATION-5150,AIRCRAFT-308,Mission,2026-12-21,2026-12-22,In Progress,BASE-10,BASE-7
OPERATION-5151,AIRCRAFT-135,Test,2026-12-21,2026-12-31,Completed,BASE-7,BASE-5
OPERATION-5152,AIRCRAFT-494,Mission,2026-12-21,2027-01-01,Completed,BASE-5,BASE-1
OPERATION-5153,AIRCRAFT-196,Training,2026-12-21,2026-12-26,In Progress,BASE-4,BASE-6
OPERATION-5154,AIRCRAFT-46,Training,2026-12-21,2026-12-23,Completed,BASE-2,BASE-2
OPERATION-5155,AIRCRAFT-289,Test,2026-12-21,2026-12-27,In Progress,BASE-4,BASE-7
OPERATION-5156,AIRCRAFT-122,Training,2026-12-21,2027-01-04,Completed,BASE-3,BASE-2
OPERATION-5157,AIRCRAFT-299,Test,2026-12-21,2027-01-05,In Progress,BASE-1,BASE-3
OPERATION-5158,AIRCRAFT-218,Test,2026-12-21,2026-12-30,Planned,BASE-3,BASE-5
OPERATION-5159,AIRCRAFT-305,Mission,2026-12-21,2026-12-24,In Progress,BASE-4,BASE-3
OPERATION-516,AIRCRAFT-117,Training,2026-03-06,2026-03-15,Planned,BASE-9,BASE-5
OPERATION-5160,AIRCRAFT-482,Training,2026-12-21,2026-12-28,In Progress,BASE-1,BASE-2
OPERATION-5161,AIRCRAFT-378,Training,2026-12-21,2026-12-24,In Progress,BASE-3,BASE-5
OPERATION-5162,AIRCRAFT-245,Test,2026-12-21,2026-12-29,Completed,BASE-1,BASE-3
OPERATION-5163,AIRCRAFT-325,Training,2026-12-21,2026-12-29,Planned,BASE-10,BASE-5
OPERATION-5164,AIRCRAFT-467,Training,2026-12-21,2027-01-04,Completed,BASE-2,BASE-2
OPERATION-5165,AIRCRAFT-153,Training,2026-12-21,2027-01-03,In Progress,BASE-5,BASE-1
OPERATION-5166,AIRCRAFT-194,Training,2026-12-21,2026-12-30,In Progress,BASE-6,BASE-4
OPERATION-5167,AIRCRAFT-279,Training,2026-12-21,2026-12-23,Planned,BASE-6,BASE-5
OPERATION-5168,AIRCRAFT-380,Training,2026-12-21,2026-12-25,Planned,BASE-10,BASE-1
OPERATION-5169,AIRCRAFT-28,Mission,2026-12-21,2026-12-26,Completed,BASE-2,BASE-1
OPERATION-517,AIRCRAFT-436,Test,2026-03-06,2026-03-11,Completed,BASE-8,BASE-9
OPERATION-5170,AIRCRAFT-255,Training,2026-12-21,2026-12-27,In Progress,BASE-10,BASE-5
OPERATION-5171,AIRCRAFT-45,Test,2026-12-21,2026-12-26,Completed,BASE-3,BASE-1
OPERATION-5172,AIRCRAFT-213,Training,2026-12-21,2026-12-26,In Progress,BASE-7,BASE-7
OPERATION-5173,AIRCRAFT-386,Mission,2026-12-21,2027-01-03,Planned,BASE-10,BASE-6
OPERATION-5174,AIRCRAFT-206,Test,2026-12-21,2026-12-28,In Progress,BASE-2,BASE-10
OPERATION-5175,AIRCRAFT-149,Test,2026-12-22,2026-12-24,Completed,BASE-4,BASE-10
OPERATION-5176,AIRCRAFT-31,Training,2026-12-22,2026-12-22,Planned,BASE-5,BASE-3
OPERATION-5177,AIRCRAFT-100,Training,2026-12-22,2026-12-31,In Progress,BASE-3,BASE-9
OPERATION-5178,AIRCRAFT-344,Training,2026-12-22,2026-12-28,Planned,BASE-4,BASE-5
OPERATION-5179,AIRCRAFT-320,Training,2026-12-22,2026-12-29,Planned,BASE-8,BASE-6
OPERATION-518,AIRCRAFT-87,Mission,2026-03-06,2026-03-09,In Progress,BASE-9,BASE-6
OPERATION-5180,AIRCRAFT-440,Training,2026-12-22,2026-12-25,Completed,BASE-5,BASE-1
OPERATION-5181,AIRCRAFT-425,Training,2026-12-22,2027-01-04,Planned,BASE-5,BASE-4
OPERATION-5182,AIRCRAFT-450,Test,2026-12-22,2026-12-27,Planned,BASE-9,BASE-6
OPERATION-5183,AIRCRAFT-115,Training,2026-12-22,2027-01-01,In Progress,BASE-4,BASE-6
OPERATION-5184,AIRCRAFT-388,Mission,2026-12-23,2026-12-23,Completed,BASE-9,BASE-10
OPERATION-5185,AIRCRAFT-33,Training,2026-12-23,2027-01-03,Completed,BASE-1,BASE-4
OPERATION-5186,AIRCRAFT-452,Training,2026-12-23,2027-01-05,In Progress,BASE-4,BASE-6
OPERATION-5187,AIRCRAFT-485,Training,2026-12-23,2026-12-26,In Progress,BASE-1,BASE-5
OPERATION-5188,AIRCRAFT-200,Test,2026-12-23,2027-01-06,Completed,BASE-4,BASE-1
OPERATION-5189,AIRCRAFT-385,Training,2026-12-23,2026-12-24,Planned,BASE-9,BASE-9
OPERATION-519,AIRCRAFT-425,Test,2026-03-06,2026-03-07,Planned,BASE-7,BASE-2
OPERATION-5190,AIRCRAFT-278,Training,2026-12-23,2027-01-06,In Progress,BASE-10,BASE-7
OPERATION-5191,AIRCRAFT-75,Training,2026-12-23,2027-01-04,In Progress,BASE-8,BASE-10
OPERATION-5192,AIRCRAFT-480,Mission,2026-12-23,2026-12-31,In Progress,BASE-2,BASE-8
OPERATION-5193,AIRCRAFT-463,Test,2026-12-23,2026-12-23,Planned,BASE-2,BASE-5
OPERATION-5194,AIRCRAFT-164,Mission,2026-12-23,2027-01-06,Planned,BASE-4,BASE-9
OPERATION-5195,AIRCRAFT-477,Mission,2026-12-23,2026-12-31,In Progress,BASE-7,BASE-8
OPERATION-5196,AIRCRAFT-456,Training,2026-12-23,2027-01-03,Completed,BASE-6,BASE-1
OPERATION-5197,AIRCRAFT-161,Test,2026-12-23,2027-01-02,Completed,BASE-9,BASE-7
OPERATION-5198,AIRCRAFT-181,Training,2026-12-23,2026-12-23,In Progress,BASE-5,BASE-5
OPERATION-5199,AIRCRAFT-277,Training,2026-12-23,2026-12-28,Completed,BASE-4,BASE-6
OPERATION-52,AIRCRAFT-355,Test,2026-02-02,2026-02-17,Planned,BASE-1,BASE-9
OPERATION-520,AIRCRAFT-312,Mission,2026-03-06,2026-03-13,In Progress,BASE-5,BASE-6
OPERATION-5200,AIRCRAFT-87,Training,2026-12-23,2027-01-05,Planned,BASE-5,BASE-6
OPERATION-5201,AIRCRAFT-392,Training,2026-12-23,2026-12-23,In Progress,BASE-10,BASE-4
OPERATION-5202,AIRCRAFT-399,Training,2026-12-23,2027-01-07,Planned,BASE-3,BASE-5
OPERATION-5203,AIRCRAFT-476,Mission,2026-12-23,2026-12-28,In Progress,BASE-9,BASE-10
OPERATION-5204,AIRCRAFT-389,Training,2026-12-23,2026-12-28,Planned,BASE-5,BASE-1
OPERATION-5205,AIRCRAFT-390,Mission,2026-12-23,2026-12-27,Completed,BASE-4,BASE-9
OPERATION-5206,AIRCRAFT-76,Training,2026-12-23,2027-01-02,Completed,BASE-3,BASE-7
OPERATION-5207,AIRCRAFT-94,Mission,2026-12-23,2027-01-01,Completed,BASE-7,BASE-4
OPERATION-5208,AIRCRAFT-313,Test,2026-12-23,2027-01-01,In Progress,BASE-9,BASE-1
OPERATION-5209,AIRCRAFT-273,Training,2026-12-23,2027-01-04,Completed,BASE-6,BASE-4
OPERATION-521,AIRCRAFT-426,Mission,2026-03-06,2026-03-08,Planned,BASE-4,BASE-10
OPERATION-5210,AIRCRAFT-168,Mission,2026-12-23,2026-12-23,Planned,BASE-3,BASE-8
OPERATION-5211,AIRCRAFT-382,Mission,2026-12-24,2027-01-05,Completed,BASE-4,BASE-1
OPERATION-5212,AIRCRAFT-78,Training,2026-12-24,2027-01-02,Planned,BASE-8,BASE-8
OPERATION-5213,AIRCRAFT-96,Training,2026-12-24,2027-01-04,In Progress,BASE-1,BASE-4
OPERATION-5214,AIRCRAFT-373,Training,2026-12-24,2027-01-05,Planned,BASE-1,BASE-4
OPERATION-5215,AIRCRAFT-29,Training,2026-12-24,2027-01-06,In Progress,BASE-5,BASE-4
OPERATION-5216,AIRCRAFT-447,Test,2026-12-24,2027-01-01,Completed,BASE-7,BASE-4
OPERATION-5217,AIRCRAFT-190,Test,2026-12-24,2026-12-31,Planned,BASE-3,BASE-4
OPERATION-5218,AIRCRAFT-419,Training,2026-12-24,2026-12-31,Completed,BASE-7,BASE-2
OPERATION-5219,AIRCRAFT-133,Training,2026-12-24,2027-01-08,Planned,BASE-2,BASE-8
OPERATION-522,AIRCRAFT-418,Mission,2026-03-06,2026-03-17,Completed,BASE-3,BASE-4
OPERATION-5220,AIRCRAFT-343,Training,2026-12-24,2027-01-02,In Progress,BASE-8,BASE-7
OPERATION-5221,AIRCRAFT-466,Mission,2026-12-24,2026-12-29,In Progress,BASE-4,BASE-7
OPERATION-5222,AIRCRAFT-370,Test,2026-12-24,2027-01-07,Planned,BASE-9,BASE-10
OPERATION-5223,AIRCRAFT-88,Training,2026-12-24,2027-01-08,In Progress,BASE-6,BASE-10
OPERATION-5224,AIRCRAFT-349,Test,2026-12-24,2027-01-01,Planned,BASE-5,BASE-9
